what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1385718971685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385718980208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1385718989101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385718991114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719004675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719006167
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1385719014386
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1385719018196
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385719021934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719023415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719039505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385719046343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1385719048674
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719049568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719053058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719058315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719060079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719060692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719062023
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1385719065330
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1385719069678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719105557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719239623
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385719288635
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385719294137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719310917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719315970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719352338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719361649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719366637
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385719381425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385719393809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719407686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385719409158
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385719410924
