what,kind,bundleId,bundleVersion,description,time
error,log,,,"",1385645448766
error,log,,,"",1385645448918
error,log,,,"",1385645449068
error,log,,,"",1385645449202
error,log,,,"",1385645449343
error,log,,,"",1385645449480
error,log,,,"",1385645449623
error,log,,,"",1385645449912
error,log,,,"",1385645450280
error,log,,,"",1385645450463
error,log,,,"",1385645450656
error,log,,,"",1385645450853
error,log,,,"",1385645451034
error,log,,,"",1385645451210
error,log,,,"",1385645451528
error,log,,,"",1385645451879
error,log,,,"",1385645452081
error,log,,,"",1385645452152
error,log,,,"",1385645452164
error,log,,,"",1385645452176
error,log,,,"",1385645452197
error,log,,,"",1385645452211
error,log,,,"",1385645452226
error,log,,,"",1385645452242
error,log,,,"",1385645452258
error,log,,,"",1385645452274
error,log,,,"",1385645452296
error,log,,,"",1385645452314
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385645479779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385645510839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385645633047
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385645635466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645674267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645709629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385645717725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385645741272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645808508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1385645828519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645843093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645863138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645893473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645912220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645929957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1385645965440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385645997652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385646022128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385646046404
error,log,,,"",1385646057418
error,log,,,"",1385646057438
error,log,,,"",1385646057459
error,log,,,"",1385646057496
error,log,,,"",1385646057519
error,log,,,"",1385646057543
error,log,,,"",1385646057566
error,log,,,"",1385646057590
error,log,,,"",1385646057617
error,log,,,"",1385646057650
error,log,,,"",1385646057676
error,log,,,"",1385646057703
error,log,,,"",1385646057731
error,log,,,"",1385646057759
error,log,,,"",1385646057788
error,log,,,"",1385646057817
error,log,,,"",1385646057848
error,log,,,"",1385646057878
error,log,,,"",1385646057917
error,log,,,"",1385646057950
error,log,,,"",1385646057983
error,log,,,"",1385646058018
error,log,,,"",1385646058053
error,log,,,"",1385646058088
error,log,,,"",1385646058125
error,log,,,"",1385646058161
error,log,,,"",1385646058199
error,log,,,"",1385646058245
error,log,,,"",1385646058284
error,log,,,"",1385646058325
error,log,,,"",1385646058367
error,log,,,"",1385646058408
error,log,,,"",1385646058451
error,log,,,"",1385646058528
error,log,,,"",1385646058571
error,log,,,"",1385646058616
error,log,,,"",1385646058669
error,log,,,"",1385646058715
error,log,,,"",1385646058762
error,log,,,"",1385646058809
error,log,,,"",1385646058859
error,log,,,"",1385646058907
error,log,,,"",1385646058959
error,log,,,"",1385646059008
error,log,,,"",1385646059059
error,log,,,"",1385646059119
error,log,,,"",1385646059171
error,log,,,"",1385646059224
error,log,,,"",1385646059282
error,log,,,"",1385646059337
error,log,,,"",1385646059392
error,log,,,"",1385646059449
error,log,,,"",1385646059555
error,log,,,"",1385646059614
error,log,,,"",1385646059681
error,log,,,"",1385646059740
error,log,,,"",1385646059802
error,log,,,"",1385646059865
error,log,,,"",1385646059926
error,log,,,"",1385646059992
error,log,,,"",1385646060057
error,log,,,"",1385646060124
error,log,,,"",1385646060192
error,log,,,"",1385646060269
error,log,,,"",1385646060337
error,log,,,"",1385646060407
error,log,,,"",1385646060507
error,log,,,"",1385646060641
error,log,,,"",1385646060703
error,log,,,"",1385646060767
error,log,,,"",1385646060832
error,log,,,"",1385646060896
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385646061068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385646073226
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385646088702
error,log,,,"",1385646089002
error,log,,,"",1385646089141
error,log,,,"",1385646089216
error,log,,,"",1385646089292
error,log,,,"",1385646089367
error,log,,,"",1385646089442
error,log,,,"",1385646089520
error,log,,,"",1385646089601
error,log,,,"",1385646089683
error,log,,,"",1385646089772
error,log,,,"",1385646089853
error,log,,,"",1385646090001
error,log,,,"",1385646090085
error,log,,,"",1385646090169
error,log,,,"",1385646090252
error,log,,,"",1385646090338
error,log,,,"",1385646090426
error,log,,,"",1385646090515
error,log,,,"",1385646090612
error,log,,,"",1385646090701
error,log,,,"",1385646090864
error,log,,,"",1385646091029
error,log,,,"",1385646091108
error,log,,,"",1385646091189
error,log,,,"",1385646091278
error,log,,,"",1385646091371
error,log,,,"",1385646091465
error,log,,,"",1385646091563
error,log,,,"",1385646091655
error,log,,,"",1385646091753
error,log,,,"",1385646091849
error,log,,,"",1385646091945
error,log,,,"",1385646092039
error,log,,,"",1385646092137
error,log,,,"",1385646092232
error,log,,,"",1385646092328
error,log,,,"",1385646092541
error,log,,,"",1385646092731
error,log,,,"",1385646092911
error,log,,,"",1385646093003
error,log,,,"",1385646093096
error,log,,,"",1385646093187
error,log,,,"",1385646093280
error,log,,,"",1385646093371
error,log,,,"",1385646093464
error,log,,,"",1385646093564
error,log,,,"",1385646093735
error,log,,,"",1385646093901
error,log,,,"",1385646094060
error,log,,,"",1385646094148
error,log,,,"",1385646094237
error,log,,,"",1385646094326
error,log,,,"",1385646094415
error,log,,,"",1385646094508
error,log,,,"",1385646094606
error,log,,,"",1385646094691
error,log,,,"",1385646094776
error,log,,,"",1385646094862
error,log,,,"",1385646094947
error,log,,,"",1385646095035
error,log,,,"",1385646095122
error,log,,,"",1385646095207
error,log,,,"",1385646095296
error,log,,,"",1385646095390
error,log,,,"",1385646095476
error,log,,,"",1385646095636
error,log,,,"",1385646095790
error,log,,,"",1385646095935
error,log,,,"",1385646096086
error,log,,,"",1385646096171
error,log,,,"",1385646096257
error,log,,,"",1385646096343
error,log,,,"",1385646096473
error,log,,,"",1385646096561
error,log,,,"",1385646096648
error,log,,,"",1385646096738
error,log,,,"",1385646096896
error,log,,,"",1385646097056
error,log,,,"",1385646097206
error,log,,,"",1385646097291
error,log,,,"",1385646097373
error,log,,,"",1385646097461
error,log,,,"",1385646097547
error,log,,,"",1385646097632
error,log,,,"",1385646097719
error,log,,,"",1385646097805
error,log,,,"",1385646097892
error,log,,,"",1385646097979
error,log,,,"",1385646098065
error,log,,,"",1385646098148
error,log,,,"",1385646098234
error,log,,,"",1385646098319
error,log,,,"",1385646098403
error,log,,,"",1385646098486
error,log,,,"",1385646098572
error,log,,,"",1385646098728
error,log,,,"",1385646098884
error,log,,,"",1385646099039
error,log,,,"",1385646099118
error,log,,,"",1385646099266
error,log,,,"",1385646099415
error,log,,,"",1385646099496
error,log,,,"",1385646099580
error,log,,,"",1385646099662
error,log,,,"",1385646099749
error,log,,,"",1385646099833
error,log,,,"",1385646099918
error,log,,,"",1385646100002
error,log,,,"",1385646100091
error,log,,,"",1385646100178
error,log,,,"",1385646100262
error,log,,,"",1385646100344
error,log,,,"",1385646100424
error,log,,,"",1385646100507
error,log,,,"",1385646100590
error,log,,,"",1385646100676
error,log,,,"",1385646100760
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385646104462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385646109726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385646201995
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1385646207813
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385646208124
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385646208294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385646211224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1385646211284
