what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385716646746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385716650283
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1385716651750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716655420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716657051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716657822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716659548
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385716679893
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385716685452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385716699116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716705392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716707470
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385716727932
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385716737848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385716752687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716758297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716761665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716767363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716769951
activated,editor,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.editors.CommonXmlEditor",1385716790740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385716797334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716814726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716816704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716817346
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385716819259
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385716850699
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1385716856267
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385716856368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385716908672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385716945752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385717002646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1385717020509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385717022829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385717087676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385717089321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385717162497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385717167638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385717169340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385717254781
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385717257595
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385717257666
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1385717266527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385717269248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385717271453
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385717287796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385717294887
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385717296829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385717299687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385717301990
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385717304934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385717370472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385717413844
